Score
-536
-661
-468
-646
-567
-585
-643
-590
-615
-541
-538
-525
-686
-630
-663
-574
-626
-514
-684
-594
-603
-589
-617
-686
-625
-662
-570
-631
-565
-568
-684
-496
-606
-626
-618
-651
-661
-625
-626
-502
-594
-401
-659
-630
-642
-317
-665
-643
-560
-544
-589
-601
-559
-544
-470
-325
-541
-599
-530
-548
-556
-591
-602
-604
-579
-631
-583
-679
-603
-505
-574
-496
-600
-621
-593
-592
-647
-527
-503
-555
-554
-400
-611
-625
-549
-596
-546
-433
-551
-539
-353
-624
-604
-616
-558
-525
-559
-581
-646
-589
-563
-493
-543
-577
-607
-568
-471
-706
-563
-536
-657
-578
-589
-287
-572
-623
-664
-304
-574
-596
-569
-489
-616
-663
-502
-526
-549
-680
-643
-646
-477
-613
-558
-517
-469
-565
-575
-665
-521
-595
-630
-616
-522
-581
-575
-653
-615
-619
-618
-595
-474
-611
-573
-584
-579
-490
-584
-684
-436
-625
-467
-497
-373
-470
-519
-540
-598
-527
-606
-483
-581
-586
-508
-531
-597
-561
-495
-572
-593
-498
-504
-605
-593
-575
-532
-564
-596
-574
-510
-555
-429
-479
-555
-642
-644
-529
-607
-667
-595
-644
-547
-474
-606
-479
-582
-578
-636
-530
-457
-600
-626
-563
-527
-576
-643
-572
-583
-601
-527
-488
-587
-560
-584
-646
-553
-587
-558
-479
-538
-599
-569
-617
-580
-602
-600
-588
-483
-597
-599
-657
-542
-700
-558
-631
-640
-645
-318
-666
-454
-625
-520
-518
-650
-573
-527
-352
-582
-619
-667
-645
-597
-608
-606
-258
-514
-612
-474
-555
-643
-687
-404
-486
-635
-602
-475
-637
-515
-622
-495
-552
-588
-631
-587
-542
-627
-528
-599
-568
-630
-503
-534
-521
-505
-535
-598
-567
-536
-659
-521
-601
-550
-621
-549
-596
-561
-586
-330
-597
-420
-359
-638
-413
-685
-590
-553
-555
-620
-292
-576
-582
-574
-569
-515
-691
-624
-540
-601
-646
-583
-490
-453
-585
-620
-527
-482
-596
-585
-518
-583
-607
-597
-600
-545
-451
-706
-620
-578
-584
-523
-376
-597
-643
-551
-531
-606
-578
-460
-513
-496
-626
-396
-427
-487
-561
-596
-500
-597
-676
-568
-581
-356
-582
-535
-627
-623
-527
-537
-521
-575
-643
-586
-645
-643
-562
-540
-646
-568
-544
-539
-508
-634
-626
-563
-542
-612
-586
-452
-604
-556
-667
-511
-536
-506
-508
-556
-570
-525
-605
-500
-602
-428
-593
-385
-605
-461
-487
-492
-492
-356
-641
-616
-543
-578
-525
-665
-564
-555
-536
-598
