Score
-165
-248
-454
-328
-240
-407
-299
-276
-215
-306
-229
-577
-141
-333
-363
-234
-166
-73
-272
-138
-277
-229
-186
-151
-308
-291
-287
-176
-115
-443
-192
-378
-350
-150
-161
-198
-549
-116
-308
-240
-301
-151
-182
-72
-177
-75
-305
-345
-119
-167
-142
-215
-307
-148
-181
-257
-101
-248
-161
-157
-160
-223
-121
-174
-399
-294
-186
-30
-247
-190
-82
-144
-202
-166
-65
-172
-130
-178
-118
-204
-312
-254
-40
-195
-250
-180
-63
-325
-167
-158
-150
-80
-189
-341
-200
23
-289
-84
-227
-193
-273
-381
-128
-252
-234
-150
-270
-172
-232
-255
-270
-293
-30
-167
-226
-118
-306
-173
-179
-184
-207
-166
-398
-134
-21
-169
-96
-266
-115
-176
-134
-274
-282
-125
-192
-145
-142
-154
-274
-215
-102
-354
-143
-88
-259
-209
-224
-158
-310
-186
-194
-114
-193
-133
-152
-68
-145
-196
-211
-248
-227
-152
-184
-279
-199
-320
-80
-260
-275
-194
-292
-121
-202
-192
-144
-262
-224
-239
-224
-448
-163
-239
-241
-490
-439
-261
-159
-266
-259
-206
-215
-183
-307
-172
-213
-443
-284
-272
