Score
-340
-273
-176
-220
-192
-290
-150
-214
-213
-165
-152
-194
-243
-199
-218
-152
-167
-176
-91
-170
-197
-221
-94
-6
-210
-249
-226
-213
-171
-191
-279
-239
-100
-142
-257
-232
-250
-211
-228
-153
-225
-194
-170
-89
-170
-306
-173
-157
-215
-137
-116
-233
-89
-270
-163
-250
-168
-232
-190
-245
-174
-214
-89
-210
-152
-294
-231
-297
-226
-244
-215
-238
-181
-209
-315
-193
-289
-208
-192
-133
-265
-215
-235
-294
-189
-300
-168
-219
-265
-244
-231
-196
-224
-174
-124
-157
-180
-215
-198
-246
-153
-197
-149
-263
-293
-175
-345
-294
-155
-147
-88
-188
-133
-199
-194
-144
-292
-259
-253
-275
-180
-142
-237
-126
-257
-249
-291
-222
-183
-228
-114
-268
-57
-236
-216
-250
-209
-279
-258
-109
-243
-256
-266
-226
-153
-238
-232
-199
-76
-92
-273
-257
-282
-326
-314
-274
-86
-200
-185
-294
-213
-225
-142
-161
-248
-149
-140
-313
-176
-218
-313
-187
-269
-140
-222
-169
-152
-167
-232
-178
-236
-115
-256
-253
-195
-228
-254
-273
-173
-230
-222
-138
-161
-190
-191
-299
-197
-232
-53
-181
-191
-267
-31
-221
-270
-234
-198
-226
-256
-140
-234
-127
-168
-174
-264
-128
-321
-101
-310
-320
-214
-294
-249
-264
-154
-137
-234
-171
-275
-182
-295
-272
-180
-186
-299
-257
-119
-174
-134
-208
-230
-207
-145
-146
-171
-191
-153
-261
-104
-169
-332
-75
-152
-243
-167
-215
-237
-268
-254
-291
-238
-295
-127
-167
-290
-131
-188
-102
-325
-287
-260
-192
-171
-275
-256
-247
-200
-121
-175
-175
-246
-168
-252
-269
-85
-70
-288
-272
-294
-293
-134
-210
-262
-108
-211
-198
-273
-213
-87
-235
-154
-193
-274
-240
-173
-191
-192
-226
-197
-177
-137
-183
-213
-235
-219
-244
-250
-315
-54
-221
-254
