Score
-645
-662
-676
-477
-400
-630
-340
-508
-652
-666
-553
-644
-608
-605
-550
-534
-607
-598
-552
-609
-624
-553
-445
-563
-528
-601
-652
-667
-621
-565
-590
-433
-606
-484
-643
-640
-620
-560
-574
-544
-646
-461
-651
-471
-553
-559
-644
-526
-519
-646
-459
-570
-457
-595
-686
-515
-384
-594
-605
-666
-559
-420
-588
-642
-625
-591
-611
-594
-590
-593
-660
-428
-665
-629
-576
-438
-513
-640
-575
-643
-563
-587
-620
-599
-595
-636
-563
-617
-567
-459
-558
-614
-602
-526
-493
-516
-647
-586
-567
-559
-569
-660
-626
-555
-635
-481
-696
-483
-563
-600
-575
-601
-472
-578
-442
-526
-536
-602
-523
-496
-315
-605
-473
-596
-571
-621
-461
-554
-622
-598
-665
-599
-557
-621
-658
-551
-542
-627
-574
-582
-594
-600
-561
-588
-662
-554
-645
-692
-589
-502
-626
-602
-564
-664
-578
-617
-625
-648
-625
-646
-465
-559
-519
-535
-614
-623
-636
-651
-548
-566
-636
-584
-581
-641
-604
-319
-346
-475
-414
-685
-580
-566
-517
-582
-633
-533
-492
-588
-563
-585
-602
-597
-631
-584
-551
-630
-499
-611
-537
-589
-547
-634
-558
-661
-471
-478
-615
-518
-563
-556
-502
-529
-450
-542
-642
-609
-574
-584
-527
-655
-589
-550
-604
-583
-642
-537
-608
-606
-593
-613
-568
-556
-566
-611
-607
-544
-611
-492
-470
-647
-582
-536
-473
-558
-587
-574
-610
-574
-522
-408
-611
-615
-554
-571
-663
-498
-420
-536
-630
-450
-604
-658
-557
-666
-480
-506
-517
-609
-493
-657
-588
-586
-646
-590
-646
-600
-643
-553
-471
-615
-427
-545
-524
-639
-598
-644
-557
-510
-566
-593
-625
-570
-590
-572
-585
-537
-568
-527
-542
-546
-606
-515
-663
-687
-553
-515
-561
-576
-561
-583
-499
-646
-571
-528
-532
-521
-566
-547
-526
-471
-587
-248
-645
-565
-606
-553
-586
-599
-617
-554
-603
-619
-536
-250
-381
-569
-507
-624
-542
-563
-664
-637
-620
-541
-582
-588
-679
-640
-421
-598
-646
-586
-480
-573
-560
-610
-557
-645
-542
-700
-624
-315
-551
-595
-352
-565
-524
