Score
0
0
23
0
0
7
-29
0
0
6
-7
0
0
0
0
39
0
0
0
31
0
0
74
37
0
0
11
0
-141
0
0
0
0
6
0
24
0
0
0
0
22
49
31
17
-147
66
6
-226
32
42
0
35
32
0
0
8
24
0
17
0
-126
31
0
24
0
0
0
6
0
0
-90
6
24
31
6
24
0
0
16
13
-7
0
0
0
0
27
0
3
0
0
31
0
0
0
0
0
64
0
0
0
0
0
-21
0
0
-99
0
36
0
6
0
24
0
24
24
56
0
0
8
0
24
32
-68
0
6
24
0
0
6
0
25
0
0
31
0
0
24
-7
24
0
0
0
24
0
18
0
6
-7
24
24
32
0
-39
56
24
0
15
0
7
20
-29
33
24
15
0
0
4
-1
6
0
0
24
6
39
-148
0
24
24
0
0
25
0
31
0
33
0
26
0
0
31
3
24
15
0
0
0
6
0
24
0
0
0
-74
-52
0
56
13
6
0
32
31
0
0
24
-23
32
-170
24
0
0
86
0
0
0
44
-74
6
0
0
-22
0
24
6
-43
6
39
0
48
0
0
-108
0
0
0
5
0
24
0
67
18
24
0
0
25
0
0
0
0
0
6
0
13
-16
-29
24
0
0
0
24
25
24
31
0
31
0
-139
32
59
0
0
0
3
0
24
6
0
-85
0
0
24
-29
0
-92
0
2
76
0
0
0
0
-29
0
0
0
0
0
22
18
24
30
44
24
24
0
0
84
24
0
-115
0
0
0
0
0
24
24
27
0
0
44
0
0
0
-104
0
0
0
7
9
0
0
57
0
0
0
0
-72
0
55
0
-142
0
31
0
0
0
0
0
0
37
0
0
32
-177
52
32
29
0
0
0
0
0
0
0
0
61
0
-99
10
0
6
0
49
24
-29
0
-126
0
31
-150
0
0
6
-151
6
24
0
0
78
0
22
24
0
0
0
12
0
45
70
-15
-29
-29
0
0
0
0
0
0
0
6
0
0
3
0
0
0
33
0
0
24
37
24
0
44
24
0
0
-56
17
-29
0
0
31
37
0
0
24
0
0
0
0
6
0
24
0
0
24
20
0
-10
0
0
-9
-173
-29
0
28
-7
0
0
0
12
0
0
0
-38
0
24
0
6
3
0
0
0
0
38
0
0
24
8
0
24
13
0
33
0
0
0
7
0
0
2
0
0
0
27
24
-43
12
0
0
0
0
0
0
0
56
0
24
-9
0
-22
0
0
46
0
0
0
0
0
0
6
0
24
0
0
24
0
32
0
0
31
1
0
-29
0
0
0
0
0
24
0
0
0
0
0
34
6
0
-29
0
0
0
31
24
24
0
0
0
-185
0
0
0
0
0
9
0
47
0
0
0
0
0
0
6
0
-29
0
-177
0
0
24
0
6
33
0
-29
24
0
30
33
6
0
0
39
0
7
-83
0
0
6
23
0
0
0
0
0
-119
44
44
4
0
24
0
0
49
0
0
0
0
22
-29
0
0
32
0
-5
24
0
0
0
0
0
0
0
0
0
0
2
0
37
7
-7
8
24
36
6
0
37
2
-157
7
7
0
2
2
0
0
61
0
0
19
0
0
6
0
0
-6
32
-106
-74
0
25
6
0
0
0
0
0
49
0
0
0
31
48
0
6
24
6
0
-142
0
42
0
44
6
7
0
0
55
-21
0
0
-29
0
-7
0
0
6
0
0
0
57
0
0
24
4
0
-56
0
35
0
6
0
0
0
31
75
0
0
-29
0
34
48
0
-58
21
8
0
0
0
0
0
31
0
44
10
0
-22
0
-58
0
6
0
0
-19
0
0
105
0
0
-110
27
0
0
0
6
0
0
-3
0
0
24
5
0
8
24
2
31
0
7
28
0
24
0
0
0
0
0
0
24
0
0
24
15
0
6
7
0
0
0
0
35
6
-106
0
0
0
0
-17
0
46
0
18
0
0
0
33
0
30
0
68
-29
44
-45
0
0
0
0
6
33
15
-69
0
0
-1
48
39
0
23
0
0
0
0
0
45
0
0
0
6
24
0
-47
0
0
0
31
0
2
39
0
0
24
0
0
48
0
-77
0
0
1
0
0
0
0
-4
0
-29
0
-29
0
-86
-5
0
18
0
0
0
0
40
37
0
0
0
0
31
0
0
0
0
0
0
23
0
-139
0
6
0
24
-148
6
31
23
0
15
0
-90
0
0
0
42
0
16
6
0
0
30
0
6
0
41
0
0
-29
31
-169
33
31
0
28
0
24
24
24
0
0
0
0
24
57
-76
-33
0
-82
0
0
31
0
-29
24
0
0
66
-29
-9
26
-29
-106
0
-70
0
0
0
0
0
-182
63
18
29
-13
6
24
24
31
0
0
0
37
0
0
0
25
0
0
0
48
37
0
0
24
0
0
0
24
-107
4
24
0
6
-109
34
-40
0
6
27
41
0
6
0
0
7
-29
0
0
0
24
0
